year,week,team,player,position,injury
2020,4,New Orleans Saints,Janoris Jenkins,DB,Shoulder
2020,4,New Orleans Saints,Marshon Lattimore,DB,Hamstring
2020,4,New Orleans Saints,David Onyemata,DT,Calf
2020,4,New Orleans Saints,Andrus Peat,OG,Ankle
2020,4,New Orleans Saints,Michael Thomas,WR,Ankle
2020,4,New York Giants,Adrian Colbert,DB,Quadricep
2020,4,New York Giants,Julian Love,DB,Multiple
2020,4,New York Giants,Jabrill Peppers,DB,Ankle
2020,4,New York Giants,Brandon Williams,DB,Groin
2020,4,New York Jets,Kalen Ballage,RB,Rib
2020,4,New York Jets,Mekhi Becton,OT,Shoulder
2020,4,New York Jets,Jamison Crowder,WR,Hamstring
2020,4,New York Jets,Ashtyn Davis,DB,Groin
2020,4,New York Jets,George Fant,OT,Concussion
2020,4,New York Jets,John Franklin-Myers,DE,Knee
2020,4,New York Jets,Chris Hogan,WR,Multiple
2020,4,New York Jets,Jordan Jenkins,LB,Shoulder
2020,4,New York Jets,Breshad Perriman,WR,Ankle
2020,4,New York Jets,Trevon Wesco,TE,Multiple
2020,4,New York Jets,Jordan Willis,DE,Ankle
2020,4,New York Jets,Quincy Wilson,DB,Concussion
2020,4,Philadelphia Eagles,J.J. Arcega-Whiteside,WR,Calf
2020,4,Philadelphia Eagles,Jamon Brown,OG,Illness
2020,4,Philadelphia Eagles,Jack Driscoll,OT,Illness
2020,4,Philadelphia Eagles,Johnathan Ford,DB,Groin
2020,4,Philadelphia Eagles,John Hightower,WR,Illness
2020,4,Philadelphia Eagles,DeSean Jackson,WR,Hamstring
2020,4,Philadelphia Eagles,Alshon Jeffery,WR,Foot
2020,4,Philadelphia Eagles,Lane Johnson,OT,Ankle
2020,4,Philadelphia Eagles,Avonte Maddox,DB,Ankle
2020,4,Philadelphia Eagles,Jason Peters,OT,Foot
2020,4,Philadelphia Eagles,Miles Sanders,RB,Other
2020,4,Philadelphia Eagles,Trevor Williams,DB,Rib
2020,4,San Francisco 49ers,Dee Ford,LB,Back
2020,4,San Francisco 49ers,Jimmy Garoppolo,QB,Ankle
2020,4,San Francisco 49ers,Dre Greenlaw,LB,Quadricep
2020,4,San Francisco 49ers,George Kittle,TE,Knee
2020,4,San Francisco 49ers,Jerick McKinnon,RB,Rib
2020,4,San Francisco 49ers,Emmanuel Moseley,DB,Concussion
2020,4,San Francisco 49ers,Raheem Mostert,RB,Knee
2020,4,San Francisco 49ers,Jordan Reed,TE,Knee
2020,4,San Francisco 49ers,K'Waun Williams,DB,Hip
2020,4,San Francisco 49ers,Ahkello Witherspoon,DB,Hamstring
2020,4,Seattle Seahawks,Jamal Adams,DB,Groin
2020,4,Seattle Seahawks,Cody Barton,LB,Quadricep
2020,4,Seattle Seahawks,Jordyn Brooks,LB,Knee
2020,4,Seattle Seahawks,Duane Brown,OT,Knee
2020,4,Seattle Seahawks,Chris Carson,RB,Knee
2020,4,Seattle Seahawks,L.J. Collier,DE,Wrist
2020,4,Seattle Seahawks,Will Dissly,TE,Achilles
2020,4,Seattle Seahawks,Quinton Dunbar,DB,Knee
2020,4,Seattle Seahawks,Tre Flowers,DB,Hand
2020,4,Seattle Seahawks,Poona Ford,DT,Groin
2020,4,Seattle Seahawks,Shaquill Griffin,DB,Shoulder
2020,4,Seattle Seahawks,Delano Hill,DB,Back
2020,4,Seattle Seahawks,Carlos Hyde,RB,Shoulder
2020,4,Seattle Seahawks,Mike Iupati,OG,Knee
2020,4,Seattle Seahawks,Jamarco Jones,OT,Elbow
2020,4,Seattle Seahawks,Damien Lewis,OG,Ankle
2020,4,Seattle Seahawks,Benson Mayowa,DE,Groin
2020,4,Seattle Seahawks,David Moore,WR,Ankle
2020,4,Seattle Seahawks,Cedric Ogbuehi,OT,Pectoral
2020,4,Seattle Seahawks,Ethan Pocic,C,Multiple
2020,4,Seattle Seahawks,Jarran Reed,DT,Back
2020,4,Seattle Seahawks,Neiko Thorpe,DB,Hip
2020,4,Tampa Bay Buccaneers,Sean Murphy-Bunting,DB,Groin
2020,4,Tampa Bay Buccaneers,Leonard Fournette,RB,Ankle
2020,4,Tampa Bay Buccaneers,Chris Godwin,WR,Hamstring
2020,4,Tampa Bay Buccaneers,Scott Miller,WR,Multiple
2020,4,Tampa Bay Buccaneers,Jason Pierre-Paul,LB,Knee
2020,4,Tampa Bay Buccaneers,Justin Watson,WR,Shoulder
2020,4,Washington Football Team,Ryan Anderson,LB,Ankle
2020,4,Washington Football Team,Saahdiq Charles,OT,Thigh
2020,4,Washington Football Team,Cole Holcomb,LB,Knee
2020,4,Washington Football Team,Dontrelle Inman,WR,Wrist
2020,4,Washington Football Team,Bryce Love,RB,Knee
2020,4,Washington Football Team,Terry McLaurin,WR,Thigh
2020,4,Washington Football Team,Morgan Moses,OT,Hip
2020,4,Washington Football Team,Kevin Pierre-Louis,LB,Illness
